Region,country,Site,Date,KPI Category,Frequency,Completion
Europe,Latvia,Riga,2023-05-01 00:00:00,Health & Safety,month,Filled
Europe,Latvia,Riga,2023-06-01 00:00:00,Environment,month,Filled
Europe,Latvia,Riga,2023-06-01 00:00:00,Health & Safety,month,Filled
Europe,Latvia,Riga,2023-07-01 00:00:00,Environment,month,Filled
Europe,Latvia,Riga,2023-07-01 00:00:00,Environment,quarter,Filled
Europe,Latvia,Riga,2023-07-01 00:00:00,Health & Safety,month,Filled
Europe,Latvia,Riga,2023-07-01 00:00:00,Social,quarter,Filled
Europe,Latvia,Riga,2023-08-01 00:00:00,Environment,month,Filled
Europe,Latvia,Riga,2023-08-01 00:00:00,Health & Safety,month,Filled
Europe,Latvia,Riga,2023-09-01 00:00:00,Environment,month,Filled
Europe,Latvia,Riga,2023-09-01 00:00:00,Health & Safety,month,Filled
Europe,Latvia,Riga,2023-10-01 00:00:00,Environment,month,Filled
Europe,Latvia,Riga,2023-10-01 00:00:00,Environment,quarter,Filled
Europe,Latvia,Riga,2023-10-01 00:00:00,Health & Safety,month,Filled
Europe,Latvia,Riga,2023-10-01 00:00:00,Social,quarter,Filled
Europe,Latvia,Riga,2023-11-01 00:00:00,Environment,month,Filled
Europe,Latvia,Riga,2023-11-01 00:00:00,Health & Safety,month,Filled
Europe,Latvia,Riga,2023-12-01 00:00:00,Environment,month,Filled
Europe,Latvia,Riga,2023-12-01 00:00:00,Health & Safety,month,Filled
Europe,Latvia,Riga,2024-01-01 00:00:00,Environment,month,Filled
Europe,Latvia,Riga,2024-01-01 00:00:00,Environment,quarter,Filled
Europe,Latvia,Riga,2024-01-01 00:00:00,Health & Safety,month,Filled
Europe,Latvia,Riga,2024-01-01 00:00:00,Social,quarter,Filled
Europe,Latvia,Riga,2024-02-01 00:00:00,Environment,month,Filled
Europe,Latvia,Riga,2024-02-01 00:00:00,Health & Safety,month,Filled
Europe,Latvia,Riga,2024-03-01 00:00:00,Environment,month,Filled
Europe,Latvia,Riga,2024-03-01 00:00:00,Health & Safety,month,Filled
Europe,Latvia,Riga,2024-04-01 00:00:00,Environment,month,Filled
Europe,Latvia,Riga,2024-04-01 00:00:00,Environment,quarter,Filled
Europe,Latvia,Riga,2024-04-01 00:00:00,Health & Safety,month,Filled
Europe,Latvia,Riga,2024-04-01 00:00:00,Social,quarter,Filled
Europe,Latvia,Riga,2024-05-01 00:00:00,Environment,month,Filled
Europe,Latvia,Riga,2024-05-01 00:00:00,Health & Safety,month,Filled
Europe,Latvia,Riga,2024-06-01 00:00:00,Environment,month,Filled
Europe,Latvia,Riga,2024-06-01 00:00:00,Health & Safety,month,Filled
Europe,Latvia,Riga,2024-07-01 00:00:00,Environment,month,Filled
Europe,Latvia,Riga,2024-07-01 00:00:00,Environment,quarter,Filled
Europe,Latvia,Riga,2024-07-01 00:00:00,Health & Safety,month,Filled
Europe,Latvia,Riga,2024-07-01 00:00:00,Social,quarter,Filled
Europe,Latvia,Riga,2024-08-01 00:00:00,Environment,month,Filled
Europe,Latvia,Riga,2024-08-01 00:00:00,Health & Safety,month,Filled
Europe,Latvia,Riga,2024-09-01 00:00:00,Environment,month,Filled
Europe,Latvia,Riga,2024-09-01 00:00:00,Health & Safety,month,Filled
Europe,Latvia,Riga,2024-10-01 00:00:00,Environment,month,Not Filled
Europe,Latvia,Riga,2024-10-01 00:00:00,Health & Safety,month,Not Filled
Middle East & Africa,Saudi Arabia,Riyadh,2023-01-01 00:00:00,Environment,annual,Filled
Middle East & Africa,Saudi Arabia,Riyadh,2023-01-01 00:00:00,Environment,month,Filled
Middle East & Africa,Saudi Arabia,Riyadh,2023-01-01 00:00:00,Environment,quarter,Filled
Middle East & Africa,Saudi Arabia,Riyadh,2023-01-01 00:00:00,Social,annual,Filled
Middle East & Africa,Saudi Arabia,Riyadh,2023-01-01 00:00:00,Social,quarter,Filled
Middle East & Africa,Saudi Arabia,Riyadh,2023-02-01 00:00:00,Environment,month,Filled
Middle East & Africa,Saudi Arabia,Riyadh,2023-03-01 00:00:00,Environment,month,Filled
Middle East & Africa,Saudi Arabia,Riyadh,2023-04-01 00:00:00,Environment,month,Filled
Middle East & Africa,Saudi Arabia,Riyadh,2023-04-01 00:00:00,Environment,quarter,Filled
Middle East & Africa,Saudi Arabia,Riyadh,2023-04-01 00:00:00,Social,quarter,Filled
Middle East & Africa,Saudi Arabia,Riyadh,2023-05-01 00:00:00,Environment,month,Filled
Middle East & Africa,Saudi Arabia,Riyadh,2023-06-01 00:00:00,Environment,month,Filled
Middle East & Africa,Saudi Arabia,Riyadh,2023-07-01 00:00:00,Environment,month,Filled
Middle East & Africa,Saudi Arabia,Riyadh,2023-07-01 00:00:00,Environment,quarter,Filled
Middle East & Africa,Saudi Arabia,Riyadh,2023-07-01 00:00:00,Social,quarter,Filled
Middle East & Africa,Saudi Arabia,Riyadh,2023-08-01 00:00:00,Environment,month,Filled
Middle East & Africa,Saudi Arabia,Riyadh,2023-09-01 00:00:00,Environment,month,Filled
Middle East & Africa,Saudi Arabia,Riyadh,2023-10-01 00:00:00,Environment,month,Filled
Middle East & Africa,Saudi Arabia,Riyadh,2023-10-01 00:00:00,Environment,quarter,Filled
Middle East & Africa,Saudi Arabia,Riyadh,2023-10-01 00:00:00,Social,quarter,Filled
Middle East & Africa,Saudi Arabia,Riyadh,2023-11-01 00:00:00,Environment,month,Filled
Middle East & Africa,Saudi Arabia,Riyadh,2023-12-01 00:00:00,Environment,month,Filled
Middle East & Africa,Saudi Arabia,Riyadh,2024-01-01 00:00:00,Environment,month,Not Filled
Middle East & Africa,Saudi Arabia,Riyadh,2024-01-01 00:00:00,Environment,quarter,Filled
Middle East & Africa,Saudi Arabia,Riyadh,2024-01-01 00:00:00,Social,quarter,Filled
Middle East & Africa,Saudi Arabia,Riyadh,2024-02-01 00:00:00,Environment,month,Not Filled
Middle East & Africa,Saudi Arabia,Riyadh,2024-03-01 00:00:00,Environment,month,Not Filled
Middle East & Africa,Saudi Arabia,Riyadh,2024-04-01 00:00:00,Environment,month,Not Filled
Middle East & Africa,Saudi Arabia,Riyadh,2024-04-01 00:00:00,Environment,quarter,Not Filled
Middle East & Africa,Saudi Arabia,Riyadh,2024-04-01 00:00:00,Social,quarter,Not Filled
Middle East & Africa,Saudi Arabia,Riyadh,2024-05-01 00:00:00,Environment,month,Not Filled
Middle East & Africa,Saudi Arabia,Riyadh,2024-06-01 00:00:00,Environment,month,Not Filled
Middle East & Africa,Saudi Arabia,Riyadh,2024-07-01 00:00:00,Environment,month,Not Filled
Middle East & Africa,Saudi Arabia,Riyadh,2024-07-01 00:00:00,Environment,quarter,Not Filled
Middle East & Africa,Saudi Arabia,Riyadh,2024-07-01 00:00:00,Social,quarter,Not Filled
Middle East & Africa,Saudi Arabia,Riyadh,2024-08-01 00:00:00,Environment,month,Not Filled
Middle East & Africa,Saudi Arabia,Riyadh,2024-09-01 00:00:00,Environment,month,Not Filled
Middle East & Africa,Saudi Arabia,Riyadh,2024-10-01 00:00:00,Environment,month,Not Filled
Middle East & Africa,Saudi Arabia,Riyadh (manufacturing),2023-01-01 00:00:00,Health & Safety,month,Not Filled
Middle East & Africa,Saudi Arabia,Riyadh (manufacturing),2023-02-01 00:00:00,Health & Safety,month,Not Filled
Middle East & Africa,Saudi Arabia,Riyadh (manufacturing),2023-03-01 00:00:00,Health & Safety,month,Not Filled
Middle East & Africa,Saudi Arabia,Riyadh (manufacturing),2023-04-01 00:00:00,Health & Safety,month,Not Filled
Middle East & Africa,Saudi Arabia,Riyadh (manufacturing),2023-05-01 00:00:00,Health & Safety,month,Not Filled
Middle East & Africa,Saudi Arabia,Riyadh (manufacturing),2023-06-01 00:00:00,Health & Safety,month,Not Filled
Middle East & Africa,Saudi Arabia,Riyadh (manufacturing),2023-07-01 00:00:00,Health & Safety,month,Not Filled
Middle East & Africa,Saudi Arabia,Riyadh (manufacturing),2023-08-01 00:00:00,Health & Safety,month,Not Filled
Middle East & Africa,Saudi Arabia,Riyadh (manufacturing),2023-09-01 00:00:00,Health & Safety,month,Not Filled
Middle East & Africa,Saudi Arabia,Riyadh (manufacturing),2023-10-01 00:00:00,Health & Safety,month,Not Filled
Middle East & Africa,Saudi Arabia,Riyadh (manufacturing),2023-11-01 00:00:00,Health & Safety,month,Not Filled
Middle East & Africa,Saudi Arabia,Riyadh (manufacturing),2023-12-01 00:00:00,Health & Safety,month,Not Filled
Middle East & Africa,Saudi Arabia,Riyadh (manufacturing),2024-01-01 00:00:00,Health & Safety,month,Not Filled
Middle East & Africa,Saudi Arabia,Riyadh (manufacturing),2024-02-01 00:00:00,Health & Safety,month,Not Filled
Middle East & Africa,Saudi Arabia,Riyadh (manufacturing),2024-03-01 00:00:00,Health & Safety,month,Not Filled
Middle East & Africa,Saudi Arabia,Riyadh (manufacturing),2024-04-01 00:00:00,Health & Safety,month,Not Filled
Middle East & Africa,Saudi Arabia,Riyadh (manufacturing),2024-05-01 00:00:00,Health & Safety,month,Not Filled
Middle East & Africa,Saudi Arabia,Riyadh (manufacturing),2024-06-01 00:00:00,Health & Safety,month,Not Filled
Middle East & Africa,Saudi Arabia,Riyadh (manufacturing),2024-07-01 00:00:00,Health & Safety,month,Not Filled
Middle East & Africa,Saudi Arabia,Riyadh (manufacturing),2024-08-01 00:00:00,Health & Safety,month,Not Filled
Middle East & Africa,Saudi Arabia,Riyadh (manufacturing),2024-09-01 00:00:00,Health & Safety,month,Not Filled
Middle East & Africa,Saudi Arabia,Riyadh (manufacturing),2024-10-01 00:00:00,Health & Safety,month,Not Filled
Europe,Denmark,Roedovre,2023-01-01 00:00:00,Environment,annual,Filled
Europe,Denmark,Roedovre,2023-01-01 00:00:00,Environment,month,Filled
Europe,Denmark,Roedovre,2023-01-01 00:00:00,Environment,quarter,Filled
Europe,Denmark,Roedovre,2023-01-01 00:00:00,Health & Safety,month,Filled
Europe,Denmark,Roedovre,2023-01-01 00:00:00,Social,annual,Filled
Europe,Denmark,Roedovre,2023-01-01 00:00:00,Social,quarter,Filled
Europe,Denmark,Roedovre,2023-02-01 00:00:00,Environment,month,Filled
Europe,Denmark,Roedovre,2023-02-01 00:00:00,Health & Safety,month,Filled
Europe,Denmark,Roedovre,2023-03-01 00:00:00,Environment,month,Filled
Europe,Denmark,Roedovre,2023-03-01 00:00:00,Health & Safety,month,Filled
Europe,Denmark,Roedovre,2023-04-01 00:00:00,Environment,month,Filled
Europe,Denmark,Roedovre,2023-04-01 00:00:00,Environment,quarter,Filled
Europe,Denmark,Roedovre,2023-04-01 00:00:00,Health & Safety,month,Filled
Europe,Denmark,Roedovre,2023-04-01 00:00:00,Social,quarter,Filled
Europe,Denmark,Roedovre,2023-05-01 00:00:00,Environment,month,Filled
Europe,Denmark,Roedovre,2023-05-01 00:00:00,Health & Safety,month,Filled
Europe,Denmark,Roedovre,2023-06-01 00:00:00,Environment,month,Filled
Europe,Denmark,Roedovre,2023-06-01 00:00:00,Health & Safety,month,Filled
Europe,Denmark,Roedovre,2023-07-01 00:00:00,Environment,month,Filled
Europe,Denmark,Roedovre,2023-07-01 00:00:00,Environment,quarter,Filled
Europe,Denmark,Roedovre,2023-07-01 00:00:00,Health & Safety,month,Filled
Europe,Denmark,Roedovre,2023-07-01 00:00:00,Social,quarter,Filled
Europe,Denmark,Roedovre,2023-08-01 00:00:00,Environment,month,Filled
Europe,Denmark,Roedovre,2023-08-01 00:00:00,Health & Safety,month,Filled
Europe,Denmark,Roedovre,2023-09-01 00:00:00,Environment,month,Filled
Europe,Denmark,Roedovre,2023-09-01 00:00:00,Health & Safety,month,Filled
Europe,Denmark,Roedovre,2023-10-01 00:00:00,Environment,month,Filled
Europe,Denmark,Roedovre,2023-10-01 00:00:00,Environment,quarter,Filled
Europe,Denmark,Roedovre,2023-10-01 00:00:00,Health & Safety,month,Filled
Europe,Denmark,Roedovre,2023-10-01 00:00:00,Social,quarter,Filled
Europe,Denmark,Roedovre,2023-11-01 00:00:00,Environment,month,Filled
Europe,Denmark,Roedovre,2023-11-01 00:00:00,Health & Safety,month,Filled
Europe,Denmark,Roedovre,2023-12-01 00:00:00,Environment,month,Filled
Europe,Denmark,Roedovre,2023-12-01 00:00:00,Health & Safety,month,Filled
Europe,Denmark,Roedovre,2024-01-01 00:00:00,Environment,month,Filled
Europe,Denmark,Roedovre,2024-01-01 00:00:00,Environment,quarter,Filled
Europe,Denmark,Roedovre,2024-01-01 00:00:00,Health & Safety,month,Filled
Europe,Denmark,Roedovre,2024-01-01 00:00:00,Social,quarter,Filled
Europe,Denmark,Roedovre,2024-02-01 00:00:00,Environment,month,Filled
Europe,Denmark,Roedovre,2024-02-01 00:00:00,Health & Safety,month,Filled
Europe,Denmark,Roedovre,2024-03-01 00:00:00,Environment,month,Filled
Europe,Denmark,Roedovre,2024-03-01 00:00:00,Health & Safety,month,Filled
Europe,Denmark,Roedovre,2024-04-01 00:00:00,Environment,month,Filled
Europe,Denmark,Roedovre,2024-04-01 00:00:00,Environment,quarter,Filled
Europe,Denmark,Roedovre,2024-04-01 00:00:00,Health & Safety,month,Filled
Europe,Denmark,Roedovre,2024-04-01 00:00:00,Social,quarter,Filled
Europe,Denmark,Roedovre,2024-05-01 00:00:00,Environment,month,Filled
Europe,Denmark,Roedovre,2024-05-01 00:00:00,Health & Safety,month,Filled
Europe,Denmark,Roedovre,2024-06-01 00:00:00,Environment,month,Filled
Europe,Denmark,Roedovre,2024-06-01 00:00:00,Health & Safety,month,Filled
Europe,Denmark,Roedovre,2024-07-01 00:00:00,Environment,month,Filled
Europe,Denmark,Roedovre,2024-07-01 00:00:00,Environment,quarter,Filled
Europe,Denmark,Roedovre,2024-07-01 00:00:00,Health & Safety,month,Filled
Europe,Denmark,Roedovre,2024-07-01 00:00:00,Social,quarter,Filled
Europe,Denmark,Roedovre,2024-08-01 00:00:00,Environment,month,Filled
Europe,Denmark,Roedovre,2024-08-01 00:00:00,Health & Safety,month,Filled
Europe,Denmark,Roedovre,2024-09-01 00:00:00,Environment,month,Filled
Europe,Denmark,Roedovre,2024-09-01 00:00:00,Health & Safety,month,Filled
Europe,Denmark,Roedovre,2024-10-01 00:00:00,Environment,month,Filled
Europe,Denmark,Roedovre,2024-10-01 00:00:00,Health & Safety,month,Filled
NORAM,United States of America,Sacramento,2023-01-01 00:00:00,Environment,annual,Not Filled
NORAM,United States of America,Sacramento,2023-01-01 00:00:00,Environment,month,Filled
NORAM,United States of America,Sacramento,2023-01-01 00:00:00,Environment,quarter,Filled
NORAM,United States of America,Sacramento,2023-01-01 00:00:00,Health & Safety,month,Not Filled
NORAM,United States of America,Sacramento,2023-01-01 00:00:00,Social,annual,Not Filled
NORAM,United States of America,Sacramento,2023-01-01 00:00:00,Social,quarter,Not Filled
NORAM,United States of America,Sacramento,2023-02-01 00:00:00,Environment,month,Filled
NORAM,United States of America,Sacramento,2023-02-01 00:00:00,Health & Safety,month,Not Filled
NORAM,United States of America,Sacramento,2023-03-01 00:00:00,Environment,month,Filled
NORAM,United States of America,Sacramento,2023-03-01 00:00:00,Health & Safety,month,Not Filled
NORAM,United States of America,Sacramento,2023-04-01 00:00:00,Environment,month,Filled
NORAM,United States of America,Sacramento,2023-04-01 00:00:00,Environment,quarter,Filled
NORAM,United States of America,Sacramento,2023-04-01 00:00:00,Health & Safety,month,Not Filled
NORAM,United States of America,Sacramento,2023-04-01 00:00:00,Social,quarter,Not Filled
NORAM,United States of America,Sacramento,2023-05-01 00:00:00,Environment,month,Filled
NORAM,United States of America,Sacramento,2023-05-01 00:00:00,Health & Safety,month,Not Filled
NORAM,United States of America,Sacramento,2023-06-01 00:00:00,Environment,month,Filled
NORAM,United States of America,Sacramento,2023-06-01 00:00:00,Health & Safety,month,Not Filled
NORAM,United States of America,Sacramento,2023-07-01 00:00:00,Environment,month,Filled
NORAM,United States of America,Sacramento,2023-07-01 00:00:00,Environment,quarter,Filled
NORAM,United States of America,Sacramento,2023-07-01 00:00:00,Health & Safety,month,Not Filled
NORAM,United States of America,Sacramento,2023-07-01 00:00:00,Social,quarter,Not Filled
NORAM,United States of America,Sacramento,2023-08-01 00:00:00,Environment,month,Filled
NORAM,United States of America,Sacramento,2023-08-01 00:00:00,Health & Safety,month,Not Filled
NORAM,United States of America,Sacramento,2023-09-01 00:00:00,Environment,month,Filled
NORAM,United States of America,Sacramento,2023-09-01 00:00:00,Health & Safety,month,Not Filled
NORAM,United States of America,Sacramento,2023-10-01 00:00:00,Environment,month,Filled
NORAM,United States of America,Sacramento,2023-10-01 00:00:00,Environment,quarter,Not Filled
NORAM,United States of America,Sacramento,2023-10-01 00:00:00,Health & Safety,month,Not Filled
NORAM,United States of America,Sacramento,2023-10-01 00:00:00,Social,quarter,Not Filled
NORAM,United States of America,Sacramento,2023-11-01 00:00:00,Environment,month,Filled
NORAM,United States of America,Sacramento,2023-11-01 00:00:00,Health & Safety,month,Not Filled
NORAM,United States of America,Sacramento,2023-12-01 00:00:00,Environment,month,Filled
NORAM,United States of America,Sacramento,2023-12-01 00:00:00,Health & Safety,month,Not Filled
NORAM,United States of America,Sacramento,2024-01-01 00:00:00,Environment,month,Filled
NORAM,United States of America,Sacramento,2024-01-01 00:00:00,Environment,quarter,Not Filled
NORAM,United States of America,Sacramento,2024-01-01 00:00:00,Health & Safety,month,Not Filled
NORAM,United States of America,Sacramento,2024-01-01 00:00:00,Social,quarter,Not Filled
NORAM,United States of America,Sacramento,2024-02-01 00:00:00,Environment,month,Filled
NORAM,United States of America,Sacramento,2024-02-01 00:00:00,Health & Safety,month,Not Filled
NORAM,United States of America,Sacramento,2024-03-01 00:00:00,Environment,month,Filled
NORAM,United States of America,Sacramento,2024-03-01 00:00:00,Health & Safety,month,Not Filled
NORAM,United States of America,Sacramento,2024-04-01 00:00:00,Environment,month,Filled
NORAM,United States of America,Sacramento,2024-04-01 00:00:00,Environment,quarter,Not Filled
NORAM,United States of America,Sacramento,2024-04-01 00:00:00,Health & Safety,month,Not Filled
NORAM,United States of America,Sacramento,2024-04-01 00:00:00,Social,quarter,Not Filled
NORAM,United States of America,Sacramento,2024-05-01 00:00:00,Environment,month,Filled
NORAM,United States of America,Sacramento,2024-05-01 00:00:00,Health & Safety,month,Not Filled
NORAM,United States of America,Sacramento,2024-06-01 00:00:00,Environment,month,Filled
NORAM,United States of America,Sacramento,2024-06-01 00:00:00,Health & Safety,month,Not Filled
NORAM,United States of America,Sacramento,2024-07-01 00:00:00,Environment,month,Filled
NORAM,United States of America,Sacramento,2024-07-01 00:00:00,Environment,quarter,Not Filled
NORAM,United States of America,Sacramento,2024-07-01 00:00:00,Health & Safety,month,Not Filled
NORAM,United States of America,Sacramento,2024-07-01 00:00:00,Social,quarter,Not Filled
NORAM,United States of America,Sacramento,2024-08-01 00:00:00,Environment,month,Filled
NORAM,United States of America,Sacramento,2024-08-01 00:00:00,Health & Safety,month,Not Filled
NORAM,United States of America,Sacramento,2024-09-01 00:00:00,Environment,month,Not Filled
NORAM,United States of America,Sacramento,2024-09-01 00:00:00,Health & Safety,month,Not Filled
NORAM,United States of America,Sacramento,2024-10-01 00:00:00,Environment,month,Not Filled
NORAM,United States of America,Sacramento,2024-10-01 00:00:00,Health & Safety,month,Not Filled
Europe,France,Saint-Etienne du Rouvray,2023-01-01 00:00:00,Environment,annual,Not Filled
Europe,France,Saint-Etienne du Rouvray,2023-01-01 00:00:00,Environment,month,Filled
Europe,France,Saint-Etienne du Rouvray,2023-01-01 00:00:00,Environment,quarter,Filled
Europe,France,Saint-Etienne du Rouvray,2023-01-01 00:00:00,Health & Safety,month,Filled
Europe,France,Saint-Etienne du Rouvray,2023-01-01 00:00:00,Social,annual,Filled
Europe,France,Saint-Etienne du Rouvray,2023-01-01 00:00:00,Social,quarter,Filled
Europe,France,Saint-Etienne du Rouvray,2023-02-01 00:00:00,Environment,month,Filled
Europe,France,Saint-Etienne du Rouvray,2023-02-01 00:00:00,Health & Safety,month,Filled
Europe,France,Saint-Etienne du Rouvray,2023-03-01 00:00:00,Environment,month,Filled
Europe,France,Saint-Etienne du Rouvray,2023-03-01 00:00:00,Health & Safety,month,Filled
Europe,France,Saint-Etienne du Rouvray,2023-04-01 00:00:00,Environment,month,Filled
Europe,France,Saint-Etienne du Rouvray,2023-04-01 00:00:00,Environment,quarter,Filled
Europe,France,Saint-Etienne du Rouvray,2023-04-01 00:00:00,Health & Safety,month,Filled
Europe,France,Saint-Etienne du Rouvray,2023-04-01 00:00:00,Social,quarter,Filled
Europe,France,Saint-Etienne du Rouvray,2023-05-01 00:00:00,Environment,month,Filled
Europe,France,Saint-Etienne du Rouvray,2023-05-01 00:00:00,Health & Safety,month,Filled
Europe,France,Saint-Etienne du Rouvray,2023-06-01 00:00:00,Environment,month,Filled
Europe,France,Saint-Etienne du Rouvray,2023-06-01 00:00:00,Health & Safety,month,Filled
Europe,France,Saint-Etienne du Rouvray,2023-07-01 00:00:00,Environment,month,Filled
Europe,France,Saint-Etienne du Rouvray,2023-07-01 00:00:00,Environment,quarter,Filled
Europe,France,Saint-Etienne du Rouvray,2023-07-01 00:00:00,Health & Safety,month,Filled
Europe,France,Saint-Etienne du Rouvray,2023-07-01 00:00:00,Social,quarter,Filled
Europe,France,Saint-Etienne du Rouvray,2023-08-01 00:00:00,Environment,month,Filled
Europe,France,Saint-Etienne du Rouvray,2023-08-01 00:00:00,Health & Safety,month,Filled
Europe,France,Saint-Etienne du Rouvray,2023-09-01 00:00:00,Environment,month,Filled
Europe,France,Saint-Etienne du Rouvray,2023-09-01 00:00:00,Health & Safety,month,Filled
Europe,France,Saint-Etienne du Rouvray,2023-10-01 00:00:00,Environment,month,Filled
Europe,France,Saint-Etienne du Rouvray,2023-10-01 00:00:00,Environment,quarter,Filled
Europe,France,Saint-Etienne du Rouvray,2023-10-01 00:00:00,Health & Safety,month,Filled
Europe,France,Saint-Etienne du Rouvray,2023-10-01 00:00:00,Social,quarter,Filled
Europe,France,Saint-Etienne du Rouvray,2023-11-01 00:00:00,Environment,month,Filled
Europe,France,Saint-Etienne du Rouvray,2023-11-01 00:00:00,Health & Safety,month,Filled
Europe,France,Saint-Etienne du Rouvray,2023-12-01 00:00:00,Environment,month,Filled
Europe,France,Saint-Etienne du Rouvray,2023-12-01 00:00:00,Health & Safety,month,Filled
Europe,France,Saint-Etienne du Rouvray,2024-01-01 00:00:00,Environment,month,Filled
Europe,France,Saint-Etienne du Rouvray,2024-01-01 00:00:00,Environment,quarter,Filled
Europe,France,Saint-Etienne du Rouvray,2024-01-01 00:00:00,Health & Safety,month,Filled
Europe,France,Saint-Etienne du Rouvray,2024-01-01 00:00:00,Social,quarter,Filled
Europe,France,Saint-Etienne du Rouvray,2024-02-01 00:00:00,Environment,month,Filled
Europe,France,Saint-Etienne du Rouvray,2024-02-01 00:00:00,Health & Safety,month,Filled
Europe,France,Saint-Etienne du Rouvray,2024-03-01 00:00:00,Environment,month,Filled
Europe,France,Saint-Etienne du Rouvray,2024-03-01 00:00:00,Health & Safety,month,Filled
Europe,France,Saint-Etienne du Rouvray,2024-04-01 00:00:00,Environment,month,Filled
Europe,France,Saint-Etienne du Rouvray,2024-04-01 00:00:00,Environment,quarter,Filled
Europe,France,Saint-Etienne du Rouvray,2024-04-01 00:00:00,Health & Safety,month,Filled
Europe,France,Saint-Etienne du Rouvray,2024-04-01 00:00:00,Social,quarter,Filled
Europe,France,Saint-Etienne du Rouvray,2024-05-01 00:00:00,Environment,month,Filled
Europe,France,Saint-Etienne du Rouvray,2024-05-01 00:00:00,Health & Safety,month,Filled
Europe,France,Saint-Etienne du Rouvray,2024-06-01 00:00:00,Environment,month,Filled
Europe,France,Saint-Etienne du Rouvray,2024-06-01 00:00:00,Health & Safety,month,Filled
Europe,France,Saint-Etienne du Rouvray,2024-07-01 00:00:00,Environment,month,Filled
Europe,France,Saint-Etienne du Rouvray,2024-07-01 00:00:00,Environment,quarter,Not Filled
Europe,France,Saint-Etienne du Rouvray,2024-07-01 00:00:00,Health & Safety,month,Filled
Europe,France,Saint-Etienne du Rouvray,2024-07-01 00:00:00,Social,quarter,Filled
Europe,France,Saint-Etienne du Rouvray,2024-08-01 00:00:00,Environment,month,Filled
Europe,France,Saint-Etienne du Rouvray,2024-08-01 00:00:00,Health & Safety,month,Filled
Europe,France,Saint-Etienne du Rouvray,2024-09-01 00:00:00,Environment,month,Not Filled
Europe,France,Saint-Etienne du Rouvray,2024-09-01 00:00:00,Health & Safety,month,Filled
Europe,France,Saint-Etienne du Rouvray,2024-10-01 00:00:00,Environment,month,Not Filled
Europe,France,Saint-Etienne du Rouvray,2024-10-01 00:00:00,Health & Safety,month,Not Filled
LATAM,Chile,Santiago,2023-01-01 00:00:00,Environment,annual,Filled
LATAM,Chile,Santiago,2023-01-01 00:00:00,Environment,month,Filled
LATAM,Chile,Santiago,2023-01-01 00:00:00,Environment,quarter,Filled
LATAM,Chile,Santiago,2023-01-01 00:00:00,Health & Safety,month,Filled
LATAM,Chile,Santiago,2023-01-01 00:00:00,Social,annual,Filled
LATAM,Chile,Santiago,2023-01-01 00:00:00,Social,quarter,Filled
LATAM,Chile,Santiago,2023-02-01 00:00:00,Environment,month,Filled
LATAM,Chile,Santiago,2023-02-01 00:00:00,Health & Safety,month,Filled
LATAM,Chile,Santiago,2023-03-01 00:00:00,Environment,month,Filled
LATAM,Chile,Santiago,2023-03-01 00:00:00,Health & Safety,month,Filled
LATAM,Chile,Santiago,2023-04-01 00:00:00,Environment,month,Filled
LATAM,Chile,Santiago,2023-04-01 00:00:00,Environment,quarter,Filled
LATAM,Chile,Santiago,2023-04-01 00:00:00,Health & Safety,month,Filled
LATAM,Chile,Santiago,2023-04-01 00:00:00,Social,quarter,Filled
LATAM,Chile,Santiago,2023-05-01 00:00:00,Environment,month,Filled
LATAM,Chile,Santiago,2023-05-01 00:00:00,Health & Safety,month,Filled
LATAM,Chile,Santiago,2023-06-01 00:00:00,Environment,month,Filled
LATAM,Chile,Santiago,2023-06-01 00:00:00,Health & Safety,month,Filled
LATAM,Chile,Santiago,2023-07-01 00:00:00,Environment,month,Filled
LATAM,Chile,Santiago,2023-07-01 00:00:00,Environment,quarter,Filled
LATAM,Chile,Santiago,2023-07-01 00:00:00,Health & Safety,month,Filled
LATAM,Chile,Santiago,2023-07-01 00:00:00,Social,quarter,Filled
LATAM,Chile,Santiago,2023-08-01 00:00:00,Environment,month,Filled
LATAM,Chile,Santiago,2023-08-01 00:00:00,Health & Safety,month,Filled
LATAM,Chile,Santiago,2023-09-01 00:00:00,Environment,month,Filled
LATAM,Chile,Santiago,2023-09-01 00:00:00,Health & Safety,month,Filled
LATAM,Chile,Santiago,2023-10-01 00:00:00,Environment,month,Filled
LATAM,Chile,Santiago,2023-10-01 00:00:00,Environment,quarter,Filled
LATAM,Chile,Santiago,2023-10-01 00:00:00,Health & Safety,month,Filled
LATAM,Chile,Santiago,2023-10-01 00:00:00,Social,quarter,Filled
LATAM,Chile,Santiago,2023-11-01 00:00:00,Environment,month,Filled
LATAM,Chile,Santiago,2023-11-01 00:00:00,Health & Safety,month,Filled
LATAM,Chile,Santiago,2023-12-01 00:00:00,Environment,month,Filled
LATAM,Chile,Santiago,2023-12-01 00:00:00,Health & Safety,month,Filled
LATAM,Chile,Santiago,2024-01-01 00:00:00,Environment,month,Filled
LATAM,Chile,Santiago,2024-01-01 00:00:00,Environment,quarter,Filled
LATAM,Chile,Santiago,2024-01-01 00:00:00,Health & Safety,month,Filled
LATAM,Chile,Santiago,2024-01-01 00:00:00,Social,quarter,Filled
LATAM,Chile,Santiago,2024-02-01 00:00:00,Environment,month,Filled
LATAM,Chile,Santiago,2024-02-01 00:00:00,Health & Safety,month,Filled
